223,28,Topics in parallel machine learning and meta-heuristics,"This is a broad topic that considers the parallelization of machine learning algorithms or any meta-heuristic such as tabu search, genetic algorithms, simulated annealing, or any of the many other meta-heuristics. Parallelization can be of any form: distributed, multilevel, cooperative, emergent, functional, and even data parallelism. Application problems for meta-heuristics can be anyone, however, the student is assumed to be familiar with its selected application. As for machine learning, a good application will be distributed machine learning where confidentiality of the data is a constraint (owners of the data refuses to share them). Parallelization algorithms can be consensus base.","KSCQ, KSTN, CTTT, Viet-Phap",
224,29,Semantic segmentation from images for conceiving autonomous vehicles,"In this work, we are interested in semantic segmentation from digital images, in order to help autonomous vehicles getting a better knowledge about their environment. For instance, autonomous vehicles need to recognize persons, cars, motorbikes, etc. in order to drive effectively and safely on the roads. Semantic segmentation is the task of assigning a semantic label (person, car, motorbike…) to each pixel in the image. Deep learning is widely used for solving this problem nowadays, for instance DeepLab-based models that are known for their effectiveness and simplicity [1]. In order to avoid overfitting, deep learning techniques generally require a large amount of annotated data for training. For instance, for training our semantic segmentation model, we normally would need to gather (at least) tens of thousands of images from road scenes, and then manually segment them to delimitate the different objects (person, car, motorbike…) in each image. Of course, this task is too much time-consuming. In order to avoid having to manually annotate so many images, many researchers use car simulation software such as CARLA or AirSim to generate automatically synthetic images together with their annotation/segmentation [2], and then train their model using this synthetic data. Domain shift problem is a phenomenon that occurs frequently when we use this kind of tricks, because obviously the synthetic images (source domain) look different from the real images that the autonomous vehicle will encounter in real-life (target domain). Domain shift problem is the performance drop caused by the different distributions of training data (source domain) and testing data (target domain). This means, after training, the deep-learning based method might perform very well on synthetic data, but not so well on real data. Domain Adaptation aims at addressing the domain shift problem. Many types of techniques can be used for domain adaptation in deep learning methods. In this work, we are mainly interested in Adversarial Training, which is a special kind of Domain Adaptation technique that has the ability to align the features globally [3].","ThSKH, KSCQ, KSTN, CTTT, LATS, KSCLC, ThSKT, HEDSPI",
225,29,Medical Imaging using Computer Vision and Machine Learning,"Medical imaging and its processing is crucial for medicine, from simple X-rays to ultrasound, scanners or Magnetic Resonance Images (MRIs). Examining and analyzing these images is usually performed ""manually"" by medical doctors, which is time-consuming for them, and may even lead to medical errors if the doctors' workload is too high. The objective in this project is to help the medical doctors by automatically ""highlighting"" for them the regions of the image where they should be looking for certain kinds of lesions, tumors, etc.  The idea is to support the medical doctors in their diagnosis so as to save them time and effort, and avoid as much as possible medical errors.","ThSKH, KSCQ, KSTN, CTTT, Viet-Phap, LATS, KSCLC, ThSKT, HEDSPI",
226,30,Phát triển các dịch vụ cho nền tảng Trava.Finance,"Tìm hiểu công nghệ Blockchain (Binance Smart Chain, Fantom, Avalanche). Viết các hợp đồng thông minh bằng Solidity hoặc Cosmos. Tìm hiểu bài toán tài chính phi tập trung (Decentralized Fintech - DEFI). Tìm hiểu về NFT. Tìm hiểu về tài chính công nghệ FINTECH.","ThSKH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, ThSKT, HEDSPI",
227,30,Phân tích dữ liệu chuỗi thời gian cho bài toán dự báo,"Tìm hiểu các phương pháp phân tích dữ liệu hiện đại (Mạng nơ-ron, Học máy, Học sâu, Khai phá dữ liệu). Tìm hiểu về dữ liệu chuỗi thời gian. TÌm hiểu các giải thuật lấy cảm hứng từ tự nhiên, sinh học. Kết hợp các phương pháp học máy và giải thuật tự nhiên đề xuất mô hình dự đoán dữ liệu chuỗi thời gian. Thử nghiệm với dữ liệu thực tế.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
228,30,Các đề tài liên quan đến công nghệ web hiện đại,Tìm hiểu các công nghệ web hiện đại áp dụng cho sản phẩm https://trava.finance/. Tìm hiểu quy trình hệ thống các ứng dụng mới. Xây dựng thử nghiệm hệ thống.,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",Magestore
229,30,Phát triển các dịch vụ lõi và tiện ích cho nền tảng V-Chain,"Dự án là một trong những nghiên cứu tiên phong tại Việt Nam liên quan tới công nghệ blockchain, một trong những công nghệ chiến lược của cuộc cách mạng công nghiệp lần thứ tư. Nền tảng V-Chain được thiết kế để hỗ trợ việc phát triển ứng dụng trên nhiều mạng chuỗi khối khác nhau như Ethereum, Hyperledger Sawtooth, Hyperledger Fabric, v.v. cùng với mạng IPFS, BigChainDB để lưu trữ dữ liệu phân tán.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
230,30,Tính toán phân tán,"Nghiên cứu và sử dụng các công cụ tính toán phân tán và hiệu năng cao xây dựng các ứng dụng phân tích, khai phá dữ liệu một cách hiệu quả. Các công cụ sử dụng: Hadoop/Spark, MPI, OpenMP, GPU platform. Dữ liệu: dữ liệu lớn: chuỗi thời gian. Thuật toán: học máy, học sâu, tính toán tiến hóa, tính toán thông minh, khai phá dữ liệu. Bài toán: Dự báo, phát hiện hành vi, thói quen. Ứng dụng: Web, ứng dụng Mobile. Lĩnh vực: thương mại điện tử, tài chính, phân tích log máy chủ, an toàn thông tin","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
231,30,Cơ chế đồng thuận trong Blockchain,Tìm hiểu một số engine Blockchain mã nguồn mở. Tìm hiểu các cơ chế đông thuận Blockchain. Đề xuất và xây dựng cơ chế đồng thuận mới. Triển khai thử nghiệm trong engine Blockchain đã tìm hiểu.,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
232,30,Tối ưu hoat động của điện toán biên (Edge Computing),Tìm hiểu về điện toán biên. Tìm hiểu các mô hình tính toán tối ưu đa mục tiêu cho điện toán biên. Xây dựng mô hình tối ưu hoạt động của điện toán biên. Triển khai mô phỏng thử nghiệm.,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
233,30,Điện toán đám mây,Tìm hiểu về điện toán đám mây. Tìm hiểu về các công cụ giám sát tài nguyên. Tìm hiểu về Micro-service. Tìm hiểu các công cụ tự động điển khai ứng dụng. Xây dựng ứng dụng Mirco- Service trên môi trường điện toán đám mây.,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
234,31,Khai phá dữ liệu,"Tìm hiểu về khai phá dữ liệu: các kỹ thuật thu thập, làm sạch dữ liệu, biểu diễn dữ liệu, trích chọn đặc trưng, phân loại, phân cụm dữ liệu, tóm tắt văn bản. Cài đặt minh họa.","VB2, CNKT, KSCQ, SIE, KSTN, CTTT, KSCLC, CN, VLVH, HEDSPI",
235,31,Tích hợp dữ liệu,"Tìm hiểu về tích hợp dữ liệu, các tiếp cận trong tích hợp dữ liệu, cài đặt minh họa.","VB2, CNKT, KSCQ, SIE, KSTN, CTTT, KSCLC, CN, VLVH, HEDSPI",
236,31,Lập trình ứng dụng,"Sử dụng ngôn ngữ lập trình, các công cụ, công nghệ để làm các sản phẩm phần mềm như hệ thống thông tin quản lý, website, ứng dụng di động,...","VB2, CNKT, KSCQ, SIE, KSTN, CTTT, KSCLC, CN, VLVH, HEDSPI",Magestore
237,32,"Xây dựng kiến trúc tổng thể cho tổ chức, doanh nghiệp",,ThSKT,
238,32,Mô hình phần mềm cho điện toán đám mây,,"ThSKH, KSCQ, KSTN, CTTT, ThSKT, HEDSPI",
239,32,"Thu thập, lưu trữ và phân tích dữ liệu từ web",,"CNTH, KSCQ, KSTN, CTTT, CNKH, KSCLC, CN, ThSKT, HEDSPI",
240,32,Biên dịch các mô hình mạng nơ ron học sâu cho các thiết bị biên,,"ThSKH, KSCQ, KSTN, CTTT, KSCLC, HEDSPI",
241,33,Hệ thống mô phỏng giao thức mạng OMNet++ và nghiên cứu về định tuyến tiết kiệm năng lượng trên mạng không dây,"Đòi hỏi khả năng code C++, C# ... và thiết kế hướng đối tượng. Có kiến thức nền tảng về giao thức mạng. Có ý thức nghiên cứu KHCN cao. Sinh viên muốn có bàn đạp học vấn để du học nước ngoài nên thử sức.","ThSKH, KSCQ, KSTN, CTTT, ThSKT, HEDSPI",
242,33,Nghiên cứu thuật toán mạng,"Nghiên cứu trong các địa hạt: Internet mạng sensors, mạng kết nối siêu máy tính và data centers. Đòi hỏi khả năng code C++, C# ... và thiết kế hướng đối tượng. Có ý thức nghiên cứu KHCN cao. Sinh viên muốn có bàn đạp học vấn để du học nước ngoài nên thử sức.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
243,33,Bảo mật và An toàn thông tin,"Nghiên cứu các phương pháp chống tấn công DDoS. Đòi hỏi sinh viên có khả năng làm việc độc lập cao, có khả năng đọc bài báo tiếng ANh. Có thể code C++, C#. Sinh viên có thể tự đề xuất đề tài riêng trong lĩnh vực An toàn thông tin","CNTH, KSCQ, KSTN, CTTT, CNKH, KSCLC, CN, ThSKT, HEDSPI",
244,33,"Cơ chế khai thác thông tin mạng thông minh: IoT, Mạng cảm biến WSN, Mạng Vehicle, Xe tự lái ...","Cơ chế khai thác thông tin mạng thông minh. Nghiên cứu xây dựng các cơ chế thuật toán cho phép khai thác thông minh, xử lý hiệu quả cận tối ưu trên các mô hình mạng dạng mới như Mạng vận vật, mạng cảm biến, mảng kết nối ô-tô, mạng bãi đỗ xe... Với các bài toán tối ưu phức tạp, xây dựng các giải thuật heuristic có hiệu quả thực tế:  xử lý nhanh, tiết kiệm tài nguyên, dễ triển khai... Đề tài có tính chuyên sâu, khai thác những vấn đề mới chưa có nhiều quan tâm. Hỗ trợ sinh viên có khả năng nghiên cứu tốt, có thể viết bài báo tạp chí Q1 hoặc hội nghị tốt, thuận lợi cho việc apply hồ sơ PhD trường top thế giới.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
245,34,"Các bài toán về cloud computing, vận chuyển hàng hóa, giao hàng với drone,...",,"CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT",
246,34,Xây dựng các hệ thống thông tin phục vụ nhu cầu người dùng,,"CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, ThSKT",
247,35,Xử lý ngôn ngữ tự nhiên,,"ThSKH, KSCQ, KSTN, CTTT, KSCLC, HEDSPI",
248,36,Xây dựng ứng dụng trên nền tảng Web,"Xây dựng ứng dụng trên nền tảng Web: sử dụng các công nghệ NodeJS, ReactJS, JavaScript, PHP, ASP.Net, ... / Các Framework phát triển ứng dụng Web","ThSKH, KSCQ, KSTN, CTTT, ThSKT, HEDSPI",Magestore
249,36,Xây dựng công cụ hỗ trợ đánh giá rủi ro an toàn cho các hệ thống website,"Quản trị rủi ro là một khâu quan trọng trong phát triển phần mềm, đặc biết đối với các hệ thống phần mềm gồm nhiều thành phần như các hệ thống website. Mục tiêu của đề tài nhằm xây dựng một mô hình hiệu quả để trợ giúp đánh giá / dự đoán qua việc lượng hoá các rủi ro dựa trên mô hình triển khai một hệ thống website. Từ kết quả này, phát triển một công cụ áp dụng trong tính toán các rủi ro, giúp lựa chọn phương án triển khai phù hợp. Cách tiếp cận sử dụng mạng Bayes với các thư viện hỗ trợ lập trình.","CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, ThSKT",
250,36,Xây dựng ứng dụng di động đa nền tảng,"Xây dựng ứng dụng di động đa nền tảng: tìm hiểu về các công nghệ hỗ trợ đa nền tảng (Flutter, ReactNative,... giúp phát triển ứng dụng trên nhiều nền tảng iOS, Android). Xây dựng ứng dụng với các chủ đề cụ thể.","ThSKH, KSCQ, KSTN, CTTT, KSCLC, HEDSPI",
251,36,Tìm hiểu tự động tìm lỗi trong logic bảo mật của ứng dụng Web,Tìm hiểu tự động tìm lỗi trong logic bảo mật của ứng dụng Web,ThSKT,Sun* Inc. Việt Nam; FTECH CO.LTD
252,36,Đánh giá an toàn cho ứng dụng Web theo chuẩn ISO/IEC,"Đánh giá an toàn cho ứng dụng Web theo chuẩn ISO/IEC (15408, 18045,...)","CNTH, KSCQ, KSTN, CTTT, CNKH, KSCLC, CN, ThSKT, HEDSPI",
253,36,"Tìm hiểu các khía cạnh an toàn và riêng tư trong các ứng dụng nhận dạng ảnh, thực tế tăng cường,...","Tìm hiểu các khía cạnh an toàn và riêng tư trong các ứng dụng nhận dạng ảnh, thực tế tăng cường,... (privacy, security, augmented reality, image recognition)","ThSKH, KSCQ, KSTN, CTTT, KSCLC, HEDSPI",
254,37,"Phát triển ứng dụng Web sử dụng NodeJS, MonggoDB","Phát triển ứng dụng website cho phép quản lý, thu thập thông tin với số lương cực lớn với quy trình xử lý thông tin nghiêm ngặt. Mỗi một tài liệu đều phải qua 1 quy trình với nhiều người tham gia và nhiều cấp quản lý (thu thập -> giao việc -> xử lý -> review -> phê duyệt ....). Hệ thống đòi hỏi làm việc trực tiếp với người dùng cuối (end-user) để không ngừng cải tiến tính năng. Hệ thống hướng tới khả năng cho phép vài trăm, nghìn ngừoi thao tác xử lý dữ liệu đồng thời","ThSKH, CNTH, IPE, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
255,38,Machine Learning for Computer Vision (Học máy cho thị giác máy tính),"Sử dụng các kỹ thuật học máy (đặc biệt là các kỹ thuật học sâu) để giải quyết các bài toán thị giác máy tính (ví dụ như: Phát hiện đối tượng, Giám sát đối tượng, Phân loại ảnh, Nhận dạng mặt người, Nhận dạng sản phẩm, Nhận dạng hành động của người,...).","ThSKH, KSCQ, KSTN, CTTT, KSCLC, HEDSPI",
256,38,Mobile Applications (Các ứng dụng chạy trên thiết bị di động),Các ứng dụng chạy trên thiết bị di động nhằm cung cấp các chức năng và các dịch vụ dành cho người sử dụng thiết bị di động (ví dụ: điện thoại di động). Tôi đặc biệt quan tâm đến các hệ thống thông minh phục vụ người dùng di động.,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
257,38,Recommender Systems (Các hệ thống gợi ý),"Các hệ thống gợi ý nhằm cung cấp các gợi ý về các sản phẩm, dịch vụ, thông tin phù hợp cho mỗi người dùng tại ngữ cảnh yêu cầu. Các hệ thống gợi ý được sử dụng rộng rãi và thành công trong nhiều lĩnh vực như thương mại điện tử, giải trí, đào tạo,...","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
258,38,Personalized Systems (Các hệ thống cá nhân hóa),"Các hệ thống cá nhân hóa cần hiểu chính xác các yêu cầu và sở thích dài hạn và hiện thời của một người dùng, và sử dụng hiểu biết này để cung cấp các kết quả được cá nhân hóa (phù hợp) cho anh ta.","ThSKH, KSCQ, KSTN, CTTT, CNKH, CN, HEDSPI",
259,38,Open-source software technologies (Các công nghệ phần mềm mã nguồn mở),"Các công nghệ phần mềm mã nguồn mở có nhiều ưu thế quan trọng, như: chi phí đầu tư thấp, các công nghệ không bị đóng hoặc che giấu, và sự hỗ trợ của cộng đồng (phát triển và sử dụng). Các dự án phát triển phần mềm nên khai thác tối đa các công nghệ phần mềm mã nguồn mở phù hợp và có liên quan.","ThSKH, KSCQ, KSTN, CTTT, CNKH, CN, HEDSPI",
260,39,"Nghiên cứu, đề xuất, thực nghiệm các mô hình học liên kết, ứng dụng trong hệ thống chăm sóc sức khỏe thông minh",Tìm hiểu về các mô hình học liên kết (Federated learning). Tham gia thiết kế các mô hình học liên kết giải quyết bài toán học phân tán từ nhiều thiết bị trong hệ thống chăm sóc sức khỏe thông minh. Cài đặt và thử nghiệm các mô hình học liên kết. Tham gia viết các bài báo khoa học,"ThSKH, KSCQ, KSTN, CTTT, HEDSPI",
261,39,"Nghiên cứu, đề xuất, thực nghiệm các mô hình học sâu, giải quyết bài toán nhận diện viên thuốc","Tìm hiểu các mô hình, thuật toán về thị giác máy tính. Tham gia thiết kế các mô hình, thuật toán giải quyết bài toán nhận diện viên thuốc có ngữ cảnh. Tham gia cài đặt, thử nghiệm các thuật toán, mô hình đề xuất. Tham gia viết các bài báo khoa học","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
262,39,Trích xuất thông tin text từ ảnh,"Tìm hiểu các thuật toán, mô hình OCR (nhận diện text từ ảnh). Tham gia đề xuất các thuật toán, mô hình nhận diện và trích xuất thông tin text từ ảnh. Tham gia cài đặt và thử nghiệm các thuật toán. Tham gia xây dựng hệ thống BK-OCR. Tham gia viết các bài báo khoa học","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",Aimesoft; VNEXT SOFTWARE
263,39,"Nghiên cứu, đề xuất mô hình hiệu chỉnh dữ liệu cho mạng IoT","Nghiên cứu về các mô hình học máy, xử lý dữ liệu dạng time series. Tham gia đề xuất các mô hình học máy, ứng dụng trong bài toán hiệu chỉnh dữ liệu (chỉnh dữ liệu sai về dữ liệu tham chiếu). Tham gia cài đặt và thực hiện các thí nghiệm. Tham gia viết các bài báo khoa học","KSCQ, KSTN, CTTT, HEDSPI",
264,39,Ứng dụng mạng nơron đồ thị trong bài toán dự đoán dữ liệu theo không gian và thời gian,"Tìm hiểu về mạng nơ ron đồ thị (Graph neural network). Tìm hiểu về bài toán dự đoán đối với dữ liệu dạng time series. Tham gia đề xuất các mô hình, thuật toán dự đoán dữ liệu theo không gian và thời gian. Tham gia cài đặt mô hình và thực hiện các thí nghiệm. Tham gia viết các bài báo khoa học","KSCQ, KSTN, CTTT, HEDSPI",
265,39,Ứng dụng học máy trong dự đoán chất lượng không khí của Hà nội,"Tìm hiểu các mô hình, kỹ thuật liên quan tới bài toán xử lý dữ liệu time series. Tìm hiểu về mô hình quan trắc không khí di động Fi-Mi. Tham gia đề xuất các mô hình, thuật toán xử lý dữ liệu; dự đoán dữ liệu theo không-thời gian. Tham gia cài đặt mô hình, thuật toán và thực hiện các thí nghiệm. Tham gia viết các bài báo khoa học","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",Aimesoft
266,39,Ứng dụng học tăng cường nhằm tối ưu hoá hiệu năng của các mạng IoT,"Tìm hiểu về cơ chế hoạt động của mạng. Tìm hiểu về học tăng cường, học tăng cường sâu. Tham gia Đề xuất các giao thức truyền tin thông minh trong mạng cảm biến không dây. Các giao thức này sử dụng thông tin địa lý của các node mạng kết hợp với các thuật toán học tăng cường (Q-learning, Monte Carlo, ....). Tham gia cài đặt và thử nghiệm các mô hình đề xuất. Tham gia viết các bài báo khoa học","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",Aimesoft; VNEXT SOFTWARE
267,39,Nghiên cứu ứng dụng học tăng cường sâu trong mạng thu thập dữ liệu dựa vào đám đông,"Tìm hiểu về học tăng cường, học tăng cường sâu. Tìm hiểu về mô hình crowdsensing. Tham gia đề xuất các mô hình học tăng cường sâu, ứng dụng vào bài toán thu thập thông tin hiệu quả trong mô hình crowdsensing. Tham gia cài đặt giải pháp đề xuất và thí nghiệm. Tham gia viết các bài báo khoa học","ThSKH, KSCQ, KSTN, CTTT, HEDSPI",
268,39,Xây dựng các hệ thống AI,"Tìm hiểu về các công nghệ web, smart phone app. Tham gia thiết kế, xây dựng các hệ thống web, các ứng dụng trên smartphone phục vụ cho các giải pháp thông minh như: chăm sóc sức khỏe thông minh, quan trắc môi trường thông minh.","KSCQ, KSTN, CTTT, HEDSPI",
269,40,Xây dựng hệ thống dịch vụ online cho Giao vien va Sinh viên ĐHBK,"Nâng cấp hệ thống https://qldt.hust.edu.vn theo mô hình microservices, sử dụng reactjs phía frontend và nodejs/mongodb phía backend.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
270,40,"Xây dựng hệ thống elearning sử dụng reactJs, Firebase, NodeJs","Phát triển sản phẩm sử dụng Flutter, firebase, nodejs. Cùng tham gia với nhóm phát triển với nhóm có kinh nghiệm.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",TRÍ NAM
271,40,"Phát triển hệ thống thông minh (ứng dụng AI) để thu thập, quản lý, khai thác thông tin sức khoẻ","Front-end: React js/native, Flutter, Swift, Objective-C, Java. Back-end: Nodejs. Database: Mongodb, Mysql. Server: Google Cloud, Firebase.","ThSKH, KSCQ, KSTN, CTTT, KSCLC, HEDSPI",
272,40,Xây dựng ứng dụng Dịch vụ cho Sinh viên BKHN (eHUST) bằng Flutter,"Xây dựng ứng dụng cho Sinh viên Đại học Bách khoa: Điểm danh cho SV. Điểm danh cho GV. Quản lý thông tin điểm. Quản lý hoạt động Sinh viên. Các dịch vụ Online. Làm việc với nhóm phát triển nhiều kinh nghiệm. Phát triển bằng Flutter, triển khai trên cloud.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
273,40,Phát triển công cụ hỗ trợ marketing ứng dụng AI và Machine Learning,"Phát triển công cụ hỗ trợ việc gia quyết định của team marketing dựa trên một tập big data thu thập được từ người dùng của các sản phẩm đã triển khai trên thị trường quốc tế. Công nghệ sử dụng: Front-end: React js/native, Flutter, Swift, Objective-C, Java. Back-end: Nodejs. Database: Mongodb, Mysql. Server: Google Cloud, Firebase. Sinh viên có thể tiếp cận một số công nghệ hiện đại trong quá trình làm việc như: Docker, AI/Machine Learning. MicroService.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",SmartOSC
274,40,Xây dựng Module đăng ký học tập cho SV (tương tự SIS),Xây dựng Module đăng lý Học tập cho Sinh viên (Tương tự hệ thống SIS hiện tại). Tích hợp vào hệ thống Quản lý đào tạo hiện tại (https://qldt.hust.edu.vn). Ngôn ngữ: Java,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
275,41,Xây dựng hệ hỏi đáp tự động sử dụng Deep Learning,Tìm hiểu nghiên cứu Học sâu (Deep Learning) và ứng dụng trong Hệ hỏi đáp tự động,"KSCQ, KSTN, KSCLC",
276,41,Tóm tắt văn bản sử dụng Deep Learning kết hợp với mô hinh chủ đề,Nghiên cứu phương pháp học sâu ứng dụng trong bài toán Tóm tắt trích rút hay Tóm tắt tóm lược. Nghiên cứu mô hình chủ đề và ứng dụng trong khai phá văn bản. Nghiên cứu giải pháp kết hợp deep learning và mô hình chủ đề trong tóm tắt văn bản.,"ThSKH, KSCQ, KSTN, LATS, KSCLC, ThSKT",
277,41,Phân tích vai nghĩa trong xử lý ngôn ngữ tự nhiên,"Bài toán gán nhãn vai trò ngữ nghĩa (semantic role labeling - SRL) trong Xử lý ngôn ngữ tự nhiên nhằm chỉ ra các quan hệ ngữ nghĩa giữa 1 vị từ và các thành phần kết hợp của nó, trong đó các quan hệ này được lấy ra từ một danh sách đã xác định các vai trò ngữ nghĩa có thể đối với vị từ này.","ThSKH, KSCQ, KSTN, Viet-Phap, LATS, ThSKT, HEDSPI",
278,41,Phân tích dữ liệu liên kết hay dữ liệu mạng sử dụng kỹ thuật khai phá đồ thị,Tìm hiểu và nghiên cứu các Kỹ thuật Khai phá đồ thị ứng dụng trong Bài toán Phân tích các dạng dữ liệu có liên kết hay dữ liệu mạng xã hội.,"ThSKH, KSCQ, KSTN, Viet-Phap, KSCLC, ThSKT, HEDSPI",
279,41,Phân tích mạng xã hội,"Tìm hiểu các kỹ thuật thu thập dữ liệu mạng và áp dụng các kỹ thuật Phân tích dữ liệu mạng để giải quyết các bài toán điển hình như: xác định Vị trí của một cá thể và Vai trò của cá thể trong mạng (Position&Role), nhận dạng/phát hiện các nhóm chính, các thành viên quan trọng trong nhóm, gợi ý chuyên gia, dự đoán liên kết, .....","ThSKH, KSCQ, KSTN, Viet-Phap, KSCLC, ThSKT, HEDSPI",
280,41,Phân tích cảm xúc theo khía cạnh đối với tập dữ liệu bình luận trên website thương mại điện tử,"Tìm hiểu nghiên cứu Công nghệ thu thập, xử lý dữ liệu bình luận trên các website thương mại điện tử và các giải pháp trong Phân tích cảm xúc theo khía cạnh đối với tập dữ liệu bình luận.","ThSKH, KSCQ, KSTN, KSCLC, ThSKT",
281,41,Các mô hình máy đọc hiểu và ứng dụng trong Hỏi đáp tự động,Tìm hiểu các kiến trúc học sâu cho mô hình máy đọc hiểu và ứng dụng trong Hỏi đáp tự động.,"ThSKH, CNKT, KSCQ, KSTN, CTTT",
282,41,Trích rút thông tin ứng dụng trong hệ hỏi đáp tự động,Trích rút các thực thể và mối quan hệ giữa các thực thể nhằm cải thiện hiệu năng cho các hệ hỏi đáp tự động,"ThSKH, KSCQ, Viet-Phap, HEDSPI",
283,41,Dịch máy tự động sử dụng Deep Learning,Tìm hiểu nghiên cứu phương pháp Học sâu và ứng dụng trong bài toán Dịch máy tự động.,"KSCQ, Viet-Phap, HEDSPI",
284,1,"Human action recognition with multi-view, multi-modality","Xây dựng Module đăng lý Học tập cho Sinh viên (Tương tự hệ thống SIS hiện tại). Tích hợp vào hệ thống Quản lý đào tạo hiện tại (httpsHuman action recognition with multi-view, multi-modality: The objective is to study modern approaches for action representation and recognition. We work on a context of multi-camera, or multi-modality.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, HEDSPI",
285,1,Thích ứng miền cho bài toán phân vùng ngữ nghĩa,"Domain Adaptation for Semantic Segmentation/Object recognition. Description: Semantic segmentation is an important task. However, the training data requires pixel-level manual labeling, which is time-consuming and laborious. For a semantic segmentation in a particular domain, enough labelled data is not easily collected. It might have a small set of ground truth or even all data is unlabeled. Fortunately, there exists different tools to generate synthetic data, so its corresponding groundtruth is also automatically generated. Besides, it exists also labelled data for existing problems in related domains that are similar to our particular domain. The question is how to explore existing data (domain) to tackle the problem on the new domain. Objectives: Study domain adaptation techniques. Study recent methods in semi-supervised, self-supervised learning. Propose suitable solutions and experiment them on popular datasets.","ThSKH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, HEDSPI",
286,1,Semantic Image Segmentation on Medical images,"The objective is to determine the interest regions in an still image and classify them into several predefined classes. Students will study basic knowledge of related domains and then focus on specific applications. Actually, we focus on medical images.","ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",
